empresa,data,data_formatada,Open,High,Low,Close,Volume,retorno_diario,retorno_diario_2d,posi,ind_posi,neg,ind_neg,neu,ind_neu,indice
brf,2017-11-10,2017-11-10,43.75,43.75,40.599998,41.02,7369400.0,0.06443186015938887,-0.02591424103277462,118.0,0.3241758241758242,25.0,0.0686813186813186,221.0,0.6071428571428571,0.2554945054945055
brf,2022-02-25,2022-02-25,17.379999,17.5,16.57,16.709999,15965100.0,0.03931277953694906,-0.048444203259563806,126.0,0.2751091703056768,55.0,0.1200873362445414,277.0,0.6048034934497817,0.1550218340611353
brf,2016-04-29,2016-04-29,47.970001,50.849998,47.650002,49.200001,6567300.0,-0.025317807463130716,-0.011081603357822796,155.0,0.3063241106719367,72.0,0.1422924901185771,279.0,0.5513833992094862,0.1640316205533596
brf,2022-11-10,2022-11-10,11.81,11.83,10.81,11.0,19639700.0,0.07105135741090048,-0.05578451764738835,148.0,0.3936170212765957,32.0,0.0851063829787234,196.0,0.5212765957446809,0.3085106382978723
brf,2018-08-10,2018-08-10,21.09,21.17,20.1,20.440001,12222500.0,0.031305180231501785,-0.07806049696459594,92.0,0.2277227722772277,65.0,0.1608910891089109,247.0,0.6113861386138614,0.0668316831683168
brf,2014-08-01,2014-08-01,56.0,57.450001,55.740002,56.959999,2021900.0,-0.016997558812391192,0.03835405219485546,125.0,0.2729257641921397,59.0,0.1288209606986899,274.0,0.5982532751091703,0.1441048034934497
brf,2019-05-10,2019-05-10,30.49,30.49,29.389999,29.879999,9909500.0,0.020209434202749413,-0.024708883467941697,81.0,0.1519699812382739,105.0,0.1969981238273921,347.0,0.651031894934334,-0.0450281425891182
brf,2020-05-13,2020-05-13,20.52,22.85,20.4,22.85,26261600.0,-0.10755109703764495,0.1240361921452628,146.0,0.2796934865900383,83.0,0.1590038314176245,293.0,0.5613026819923371,0.1206896551724138
brf,2015-07-31,2015-07-31,69.150002,71.870003,69.150002,71.870003,5122600.0,-0.038580886188985836,0.03568510142843546,189.0,0.4364896073903002,33.0,0.0762124711316397,211.0,0.48729792147806,0.3602771362586605
brf,2018-11-08,2018-11-08,21.299999,22.049999,21.0,21.0,6992200.0,0.014184588043598498,-0.07805876571751574,104.0,0.2043222003929273,49.0,0.0962671905697446,356.0,0.6994106090373281,0.1080550098231827
brf,2018-02-23,2018-02-23,29.5,30.030001,28.1,28.4,29965600.0,0.03800111817861384,-0.07993511716291565,100.0,0.1848428835489833,65.0,0.1201478743068391,376.0,0.6950092421441775,0.0646950092421441
brf,2022-05-05,2022-05-05,12.4,13.36,11.77,12.77,30631200.0,-0.02940219743345666,-0.13039888510322117,87.0,0.2137592137592137,58.0,0.1425061425061425,262.0,0.6437346437346437,0.0712530712530712
brf,2017-05-12,2017-05-12,44.060001,45.509998,44.060001,45.240002,4833900.0,-0.026429331386063615,0.00022575330194070958,129.0,0.2866666666666667,59.0,0.1311111111111111,262.0,0.5822222222222222,0.1555555555555555
brf,2014-02-27,2014-02-27,40.400002,41.220001,40.209999,40.900002,1642500.0,-0.012300277476456727,0.0692092226185952,182.0,0.3847780126849894,48.0,0.1014799154334038,243.0,0.5137420718816068,0.2832980972515856
brf,2021-08-13,2021-08-13,23.59,24.219999,23.059999,23.77,7394800.0,-0.007601387952518841,-0.032315780387147136,125.0,0.3810975609756097,37.0,0.1128048780487804,166.0,0.5060975609756098,0.2682926829268293
brf,2020-11-10,2020-11-10,19.08,19.99,18.860001,19.6,26676400.0,-0.02688890021633129,0.04129760896533886,182.0,0.350674373795761,55.0,0.1059730250481695,282.0,0.5433526011560693,0.2447013487475915
brf,2017-08-11,2017-08-11,39.349998,41.330002,39.32,41.049999,7504600.0,-0.04229488750041132,0.08051596844905216,107.0,0.2547619047619047,43.0,0.1023809523809523,270.0,0.6428571428571429,0.1523809523809524
brf,2016-10-28,2016-10-28,52.150002,54.75,51.529999,54.09,4382000.0,-0.036525106085644035,0.017378638783498337,154.0,0.3043478260869565,75.0,0.1482213438735178,277.0,0.5474308300395256,0.1561264822134387
brf,2021-11-11,2021-11-11,23.01,23.74,22.02,22.9,11065200.0,0.0047919934870807,-0.010872035296677648,118.0,0.3430232558139535,22.0,0.063953488372093,204.0,0.5930232558139535,0.2790697674418604
brf,2015-10-30,2015-10-30,62.779999,62.779999,58.799999,60.099998,15123300.0,0.04362672722187645,-0.13911500342432645,256.0,0.2915717539863325,82.0,0.0933940774487471,540.0,0.6150341685649203,0.1981776765375854
brf,2016-07-29,2016-07-29,50.009998,54.419998,50.009998,54.299999,6004200.0,-0.08230126308487336,0.04279651446034023,148.0,0.3507109004739336,69.0,0.1635071090047393,205.0,0.485781990521327,0.1872037914691943
brf,2015-04-29,2015-04-29,63.5,65.360001,62.330002,65.120003,6607700.0,-0.025191861864433854,0.0749444733545881,118.0,0.3241758241758242,51.0,0.1401098901098901,195.0,0.5357142857142857,0.184065934065934
brf,2018-05-11,2018-05-11,24.200001,24.450001,23.219999,23.9,9633400.0,0.012474215547489046,0.027534100193319852,87.0,0.2436974789915966,41.0,0.1148459383753501,229.0,0.6414565826330533,0.1288515406162464
brf,2020-08-13,2020-08-13,22.200001,22.23,20.799999,20.93,38033200.0,0.05890879746536947,-0.0922312199597185,153.0,0.281767955801105,70.0,0.1289134438305709,320.0,0.5893186003683242,0.152854511970534
brf,2014-10-31,2014-10-31,62.060001,64.559998,62.060001,64.489998,3690000.0,-0.038408466876052864,0.04452272653713234,142.0,0.2762645914396887,48.0,0.0933852140077821,324.0,0.6303501945525292,0.1828793774319066
brf,2019-08-09,2019-08-09,39.200001,39.599998,38.049999,38.16,15901100.0,0.026888925726534937,0.06166064883171361,150.0,0.3006012024048096,44.0,0.0881763527054108,305.0,0.6112224448897795,0.2124248496993988
brf,2019-02-28,2019-02-28,21.75,22.200001,20.309999,20.57,19584700.0,0.05578005386982723,-0.05129329438755058,106.0,0.2260127931769723,61.0,0.1300639658848614,302.0,0.6439232409381663,0.0959488272921108
brf,2017-02-24,2017-02-24,39.360001,41.200001,38.91,40.619999,4055200.0,-0.03151043394326735,-0.014888563232665734,107.0,0.2157258064516129,60.0,0.1209677419354838,329.0,0.6633064516129032,0.094758064516129
brf,2016-02-26,2016-02-26,51.900002,51.959999,49.18,50.0,5666200.0,0.03729582327934164,-0.052304417232394956,186.0,0.4105960264900662,32.0,0.0706401766004415,235.0,0.5187637969094923,0.3399558498896247
brf,2019-11-08,2019-11-08,35.599998,35.880001,34.150002,34.450001,12557500.0,0.03283655519096454,-0.036532479784573475,143.0,0.2657992565055762,65.0,0.120817843866171,330.0,0.6133828996282528,0.1449814126394052
brf,2021-02-26,2021-02-26,23.639999,23.75,21.639999,21.639999,19461300.0,0.08839674246915337,-0.07114101102383694,128.0,0.3368421052631579,43.0,0.1131578947368421,209.0,0.55,0.2236842105263158
bradesco,2022-02-09,2022-02-09,19.463636,19.781818,18.81818,18.881819,226386930.0,0.030348402698984363,-0.07539536776023308,171.0,0.4052132701421801,49.0,0.1161137440758293,202.0,0.4786729857819905,0.2890995260663507
bradesco,2016-07-29,2016-07-29,14.203575,14.746881,14.177703,14.67444,23099544.0,-0.032613511365534545,0.03220314321662372,109.0,0.2275574112734864,95.0,0.1983298538622129,275.0,0.5741127348643006,0.0292275574112734
bradesco,2022-11-09,2022-11-09,17.200001,17.25,15.25,15.35,499194800.0,0.11379396792573453,-0.22072452043427884,107.0,0.3147058823529411,53.0,0.1558823529411764,180.0,0.5294117647058824,0.1588235294117647
bradesco,2018-07-26,2018-07-26,19.878536,19.878536,18.889305,19.133484,33913986.0,0.03820066747476044,-0.014777012072984303,134.0,0.3221153846153846,48.0,0.1153846153846153,234.0,0.5625,0.2067307692307692
bradesco,2019-04-25,2019-04-25,26.89707,27.099924,26.025543,27.099924,41204964.0,-0.007513564711395196,0.00865811520551233,134.0,0.3976261127596439,27.0,0.0801186943620178,176.0,0.5222551928783383,0.3175074183976261
bradesco,2020-04-30,2020-04-30,15.743801,16.190083,15.743801,15.826446,85093250.0,-0.005235637769192906,-0.12032998763471313,80.0,0.184331797235023,100.0,0.2304147465437788,254.0,0.5852534562211982,-0.0460829493087557
bradesco,2015-07-31,2015-07-31,12.742998,12.964084,12.710071,12.926452,15595618.0,-0.014293810229094976,-0.022177191946079994,136.0,0.3852691218130311,46.0,0.1303116147308781,171.0,0.4844192634560906,0.254957507082153
bradesco,2018-11-01,2018-11-01,22.044828,22.702229,21.875782,22.702229,64765661.0,-0.029385096942520054,0.07631299158944627,99.0,0.38671875,35.0,0.13671875,122.0,0.4765625,0.25
bradesco,2018-02-01,2018-02-01,23.000479,23.051704,22.459759,22.579287,42657314.0,0.018482060192756798,-0.058877708616967464,118.0,0.2850241545893719,57.0,0.1376811594202898,239.0,0.5772946859903382,0.1473429951690821
bradesco,2022-08-05,2022-08-05,18.1,18.67,17.780001,18.5,70278300.0,-0.02185879381249896,0.015201052748145266,123.0,0.277027027027027,67.0,0.1509009009009009,254.0,0.5720720720720721,0.1261261261261261
bradesco,2022-05-06,2022-05-06,17.950001,18.549999,17.65,18.1,73889800.0,-0.008321767627187357,0.035460833577497665,181.0,0.401330376940133,52.0,0.1152993348115299,218.0,0.483370288248337,0.2860310421286031
bradesco,2021-05-05,2021-05-05,21.799999,21.836363,21.036364,21.672728,69076920.0,0.005855227973612119,0.006700259852829207,106.0,0.3354430379746835,48.0,0.1518987341772152,162.0,0.5126582278481012,0.1835443037974683
bradesco,2021-08-04,2021-08-04,21.763636,21.80909,21.31818,21.40909,108007020.0,0.016424905421808418,-0.05533688004158228,119.0,0.3115183246073298,78.0,0.2041884816753926,185.0,0.4842931937172774,0.1073298429319371
bradesco,2020-10-29,2020-10-29,17.190083,17.272726,16.504131,17.181818,118969499.0,0.00048091609243818223,-0.04082188408374763,120.0,0.2714932126696832,93.0,0.2104072398190045,229.0,0.5180995475113123,0.0610859728506787
bradesco,2017-07-28,2017-07-28,16.813515,16.967192,16.762287,16.933041,9378438.0,-0.007083774700809031,0.016026973620739928,119.0,0.2989949748743719,63.0,0.1582914572864321,216.0,0.542713567839196,0.1407035175879397
bradesco,2021-11-05,2021-11-05,18.090908,18.545454,17.827272,18.172728,118130540.0,-0.004512517103380518,0.024884722701120826,157.0,0.3895781637717121,52.0,0.1290322580645161,194.0,0.4813895781637717,0.260545905707196
bradesco,2016-04-29,2016-04-29,13.68614,13.732709,13.246321,13.401551,27196682.0,0.02101319538208179,-0.03216704052524697,114.0,0.2375,71.0,0.1479166666666666,295.0,0.6145833333333334,0.0895833333333333
bradesco,2015-04-30,2015-04-30,14.831552,15.142013,14.798624,15.137309,19668578.0,-0.020405687723184702,0.025365387847245405,182.0,0.3333333333333333,80.0,0.1465201465201465,284.0,0.5201465201465202,0.1868131868131868
bradesco,2018-04-26,2018-04-26,21.925871,22.044828,21.424994,21.744303,34209628.0,0.008315471618685772,0.010882061612233809,116.0,0.3333333333333333,50.0,0.1436781609195402,182.0,0.5229885057471264,0.1896551724137931
bradesco,2020-07-30,2020-07-30,19.809917,20.024794,19.165289,19.347107,79453077.0,0.023639771644280463,-0.07798376364992164,102.0,0.2281879194630872,79.0,0.1767337807606264,266.0,0.5950782997762863,0.0514541387024608
bradesco,2020-02-05,2020-02-05,25.559729,25.995493,25.311794,25.349361,52370324.0,0.008264504330318638,0.007524542126937668,206.0,0.2417840375586854,107.0,0.1255868544600939,539.0,0.6326291079812206,0.1161971830985915
bradesco,2019-07-25,2019-07-25,28.324568,28.534937,27.535686,27.573254,71658244.0,0.0268833103413374,-0.07290456196281925,137.0,0.3459595959595959,46.0,0.1161616161616161,213.0,0.5378787878787878,0.2297979797979798
bradesco,2019-01-31,2019-01-31,27.892561,28.762835,27.679689,28.33709,50802779.0,-0.015811524817828413,0.04250129447390431,117.0,0.4163701067615658,29.0,0.1032028469750889,135.0,0.4804270462633452,0.3131672597864768
bradesco,2016-01-29,2016-01-29,8.227207,8.537668,8.166056,8.537668,45583398.0,-0.0370413136696339,0.06776609305584541,184.0,0.3538461538461538,74.0,0.1423076923076923,262.0,0.5038461538461538,0.2115384615384615
bradesco,2019-10-31,2019-10-31,26.664162,26.889557,26.228399,26.42374,51040389.0,0.00905756809427539,-0.050332098308183394,130.0,0.2584493041749503,65.0,0.1292246520874751,308.0,0.6123260437375746,0.1292246520874751
bradesco,2020-02-04,2020-02-04,25.356874,25.364388,24.823441,24.868519,27380134.0,0.019447150603106447,0.019150816234956975,163.0,0.3024118738404452,74.0,0.137291280148423,302.0,0.5602968460111317,0.1651205936920222
natura,2022-11-10,2022-11-10,12.48,13.12,11.82,13.02,31292600.0,-0.04235927383914151,-0.019985292380256838,112.0,0.4274809160305343,34.0,0.1297709923664122,116.0,0.4427480916030534,0.2977099236641221
natura,2022-08-12,2022-08-12,14.69,15.81,13.67,14.28,56366300.0,0.028307033274347727,-0.06015392281974703,123.0,0.3342391304347826,46.0,0.125,199.0,0.5407608695652174,0.2092391304347826
natura,2022-05-06,2022-05-06,16.65,17.030001,16.32,16.379999,18208400.0,0.016349199051592274,-0.11865754380131599,119.0,0.3510324483775811,56.0,0.1651917404129793,164.0,0.4837758112094395,0.1858407079646017
magazine_luiza,2016-05-06,2016-05-06,0.128906,0.141484,0.128906,0.132812,112563200.0,-0.02985113783253246,0.20687219252281044,129.0,0.4018691588785046,37.0,0.1152647975077881,155.0,0.4828660436137071,0.2866043613707165
